Customer_id,Children,Age,Income,Marital,Gender,PaymentMethod,Tenure,MonthlyCharge,Bandwidth_GB_Year,Churn
W368352,10,39,51229,Separated,Female,Credit Card (automatic),64,145,5667,No
B568158,3,60,41165,Divorced,Female,Mailed Check,70,258,6960,No
M235859,7,87,81131,Widowed,Male,Credit Card (automatic),41,112,3623,No
X774162,1,42,26005,Widowed,Female,Electronic Check,49,140,4356,No
D456001,8,33,33972,Separated,Male,Mailed Check,56,225,6089,No
C356278,2,63,28857,Divorced,Male,Credit Card (automatic),39,127,3839,No
L319399,1,72,71822,Divorced,Male,Bank Transfer(automatic),66,142,6123,No
N10509,8,39,18813,Widowed,Female,Electronic Check,63,223,6018,No
C825312,1,81,15426,Divorced,Female,Credit Card (automatic),71,135,5870,No
L129384,2,51,29567,Widowed,Female,Bank Transfer(automatic),59,172,5535,No
T56833,4,39,19869,Widowed,Female,Bank Transfer(automatic),61,192,5385,No
T987467,3,55,18001,Never Married,Male,Electronic Check,61,137,5760,No
I62827,1,49,7742,Married,Male,Bank Transfer(automatic),55,142,5279,No
K316303,0,18,28768,Never Married,Female,Credit Card (automatic),41,135,3516,No
C661614,3,88,11311,Married,Female,Electronic Check,71,112,5803,No
O884860,2,22,13102,Divorced,Female,Bank Transfer(automatic),51,145,4430,No
X349441,2,51,28125,Never Married,Male,Bank Transfer(automatic),51,105,4493,No
F486144,0,34,10889,Widowed,Female,Bank Transfer(automatic),52,243,5360,Yes
A795602,1,51,97230,Widowed,Female,Electronic Check,57,207,5096,No
P374315,2,51,102431,Separated,Female,Credit Card (automatic),50,127,4703,No
L393972,0,72,9842,Widowed,Female,Bank Transfer(automatic),57,155,5049,No
L940323,1,79,33130,Never Married,Female,Mailed Check,71,147,5965,No
U515711,2,80,11491,Divorced,Male,Mailed Check,67,230,6079,No
U344970,3,24,91326,Divorced,Male,Mailed Check,62,130,5641,No
S199014,4,82,12538,Married,Female,Credit Card (automatic),52,140,4977,No
S944238,4,46,29162,Divorced,Female,Credit Card (automatic),69,205,6101,No
M752980,0,71,32721,Divorced,Female,Electronic Check,69,150,6229,No
T482512,2,67,41312,Never Married,Male,Mailed Check,68,135,5712,No
L542612,4,77,17894,Widowed,Male,Bank Transfer(automatic),66,127,5757,No
I679830,0,49,11575,Married,Male,Bank Transfer(automatic),64,197,5783,No
L933426,1,78,37039,Divorced,Male,Bank Transfer(automatic),69,275,6237,No
K725096,0,89,46051,Married,Male,Bank Transfer(automatic),65,200,6099,No
D225235,2,26,42540,Widowed,Female,Electronic Check,67,160,5765,No
Q822881,4,42,9374,Separated,Male,Bank Transfer(automatic),55,157,4844,No
K112352,1,45,20115,Married,Male,Credit Card (automatic),59,192,5247,No
N523135,4,51,8361,Never Married,Male,Bank Transfer(automatic),69,180,6093,No
Q26506,7,65,12556,Divorced,Female,Bank Transfer(automatic),71,255,7081,Yes
R593883,4,72,13838,Divorced,Male,Bank Transfer(automatic),62,140,5806,No
N222050,3,43,50100,Never Married,Female,Electronic Check,69,175,6309,No
Z460359,4,44,22803,Separated,Female,Electronic Check,48,140,4797,No
K885847,2,50,33365,Widowed,Male,Electronic Check,69,127,5979,No
V698076,0,86,14383,Divorced,Male,Bank Transfer(automatic),44,207,4042,Yes
A825502,1,29,82984,Divorced,Female,Electronic Check,61,217,5545,No
H928939,0,56,57552,Widowed,Female,Electronic Check,58,137,4865,No
X37445,1,29,111778,Married,Male,Mailed Check,48,223,4666,No
J33472,0,73,9317,Married,Male,Credit Card (automatic),66,207,6239,No
C582722,0,73,1936,Divorced,Male,Bank Transfer(automatic),65,140,5600,No
L980328,3,65,11956,Never Married,Male,Electronic Check,69,162,6464,No
X808372,0,82,19329,Divorced,Male,Bank Transfer(automatic),48,275,4547,Yes
B601895,2,83,34711,Widowed,Male,Credit Card (automatic),68,160,5806,No
E920808,2,49,30964,Divorced,Female,Bank Transfer(automatic),63,243,5842,No
X972558,0,82,50637,Separated,Female,Electronic Check,48,227,4240,No
V330988,2,79,117715,Widowed,Male,Credit Card (automatic),71,223,6523,No
T767556,0,77,44512,Separated,Male,Bank Transfer(automatic),61,243,5700,Yes
R790383,1,18,29670,Separated,Male,Mailed Check,70,205,6315,No
B831355,5,26,21047,Separated,Male,Bank Transfer(automatic),67,117,6044,No
M231870,0,22,40886,Separated,Female,Electronic Check,60,150,5265,No
P635169,10,66,7974,Never Married,Female,Bank Transfer(automatic),61,160,5456,No
Y584273,1,63,11289,Widowed,Female,Electronic Check,71,140,6037,No
E559589,1,54,110344,Separated,Male,Bank Transfer(automatic),59,92,4930,No
S812132,2,35,186157,Divorced,Male,Bank Transfer(automatic),66,255,6175,No
A957431,6,80,10796,Widowed,Male,Bank Transfer(automatic),51,150,4578,No
X748009,4,72,18961,Separated,Female,Mailed Check,71,147,5944,No
T279040,3,50,56566,Married,Male,Electronic Check,64,160,5560,No
W619405,0,77,8168,Married,Female,Electronic Check,72,127,6018,No
D683005,1,61,75516,Divorced,Female,Bank Transfer(automatic),71,162,6498,No
D840710,0,29,37400,Widowed,Male,Credit Card (automatic),59,130,5538,No
C37582,1,84,60276,Widowed,Female,Electronic Check,68,140,5797,No
S59586,0,30,15299,Widowed,Male,Bank Transfer(automatic),52,243,5051,Yes
Z16192,1,41,58546,Never Married,Male,Bank Transfer(automatic),61,165,5888,No
C533700,4,77,12912,Never Married,Male,Mailed Check,43,137,3862,No
P82698,0,28,21423,Divorced,Female,Credit Card (automatic),59,112,4939,No
X577275,3,84,53980,Widowed,Female,Mailed Check,56,115,4638,No
Q857934,6,77,34343,Divorced,Female,Credit Card (automatic),70,165,6205,No
W815471,0,86,19606,Widowed,Male,Credit Card (automatic),63,198,5629,No
Z514718,1,63,6025,Married,Male,Bank Transfer(automatic),54,217,4863,No
M144568,1,69,30256,Widowed,Male,Mailed Check,54,147,4600,No
V366783,2,67,24327,Married,Female,Bank Transfer(automatic),53,263,4944,No
Q190990,0,21,12655,Separated,Female,Bank Transfer(automatic),65,223,5989,No
O326088,2,48,72426,Never Married,Female,Electronic Check,52,155,5185,No
A300601,3,76,21499,Never Married,Female,Credit Card (automatic),65,220,6236,No
V630491,5,21,21327,Divorced,Male,Credit Card (automatic),59,165,5869,No
B469043,3,24,8208,Divorced,Male,Mailed Check,69,207,6335,No
P530226,0,77,102703,Widowed,Female,Mailed Check,72,162,6472,No
Y178063,3,53,3196,Married,Male,Bank Transfer(automatic),72,172,6762,No
W674486,0,34,25652,Separated,Male,Electronic Check,63,200,6096,No
A991604,1,58,65768,Widowed,Female,Credit Card (automatic),70,243,6752,No
Q924752,3,33,11624,Divorced,Male,Mailed Check,55,140,5283,No
P576478,4,60,19603,Never Married,Male,Electronic Check,69,105,6215,No
U495259,2,56,51095,Divorced,Female,Bank Transfer(automatic),65,140,5955,No
T114413,0,48,38501,Divorced,Male,Electronic Check,51,125,4303,No
N969918,2,62,19419,Married,Male,Credit Card (automatic),58,140,5434,No
C726077,0,61,87654,Divorced,Male,Mailed Check,70,215,6206,No
E370463,0,37,12262,Married,Male,Credit Card (automatic),61,117,5717,No
B803995,1,89,11682,Widowed,Female,Bank Transfer(automatic),70,243,6255,No
I139966,1,68,35918,Divorced,Female,Electronic Check,57,243,5175,Yes
M750521,1,82,45363,Divorced,Male,Electronic Check,42,118,3701,No
R75508,3,41,28435,Separated,Male,Electronic Check,60,233,5674,No
A871046,0,54,44291,Never Married,Female,Credit Card (automatic),59,145,4881,No
O962208,3,36,3686,Never Married,Male,Bank Transfer(automatic),56,175,5581,No
Q170446,0,36,22290,Divorced,Male,Electronic Check,38,140,3795,No
M144232,6,65,42242,Divorced,Male,Mailed Check,66,223,6594,No
D229153,1,25,13265,Separated,Male,Electronic Check,60,137,5272,No
D953868,2,53,118282,Widowed,Male,Bank Transfer(automatic),71,208,6387,No
W453254,1,31,59814,Widowed,Male,Electronic Check,64,233,6370,No
W204997,1,63,27045,Never Married,Male,Credit Card (automatic),59,207,5351,No
E77227,1,85,41066,Separated,Female,Electronic Check,59,160,4968,No
F504193,2,74,23289,Separated,Male,Bank Transfer(automatic),47,137,3965,No
E941116,5,43,49062,Divorced,Male,Bank Transfer(automatic),65,127,6165,No
L403049,0,35,9682,Divorced,Female,Bank Transfer(automatic),64,115,5330,No
Q461091,1,82,57340,Widowed,Male,Bank Transfer(automatic),72,195,6292,No
Z357278,0,86,53331,Married,Female,Electronic Check,65,147,5372,No
S422197,3,60,56176,Married,Female,Mailed Check,55,150,4832,No
C647303,1,56,59222,Married,Female,Bank Transfer(automatic),54,243,5101,No
K619026,3,58,75008,Never Married,Male,Credit Card (automatic),53,160,4728,No
V409169,0,60,47387,Never Married,Male,Electronic Check,54,165,5219,No
N695754,2,36,43628,Married,Male,Credit Card (automatic),63,182,5698,No
G798762,3,20,41972,Divorced,Female,Bank Transfer(automatic),58,223,5978,No
W705014,4,64,56783,Married,Female,Mailed Check,66,187,6364,No
Y93277,1,55,22810,Separated,Female,Credit Card (automatic),47,112,3841,No
V155685,0,85,73068,Separated,Female,Credit Card (automatic),48,253,4463,No
O263182,0,18,11718,Married,Female,Electronic Check,59,225,6051,No
U338809,0,19,24367,Widowed,Female,Electronic Check,71,165,6718,No
G569062,4,59,42760,Widowed,Female,Electronic Check,72,225,7085,Yes
Y803084,0,32,90780,Never Married,Female,Mailed Check,39,195,4094,No
T207990,1,29,40413,Never Married,Female,Mailed Check,67,245,6710,No
W488390,0,83,59357,Widowed,Male,Electronic Check,64,138,5396,No
F153748,0,41,4551,Separated,Male,Electronic Check,65,175,5858,No
Z188926,1,69,25392,Divorced,Female,Electronic Check,68,172,5871,No
J947579,4,30,100050,Never Married,Male,Bank Transfer(automatic),69,147,6043,No
I175937,0,25,24685,Never Married,Male,Mailed Check,56,233,5438,No
F18401,7,66,47297,Divorced,Male,Electronic Check,47,142,4540,No
X584197,0,83,10151,Married,Female,Bank Transfer(automatic),40,137,3419,No
C643455,2,27,33392,Divorced,Male,Electronic Check,52,205,4854,No
J327417,3,89,39856,Widowed,Male,Mailed Check,71,95,6359,No
J622447,2,39,43030,Never Married,Male,Credit Card (automatic),59,117,5198,No
A948573,0,42,11669,Separated,Female,Credit Card (automatic),68,162,5916,No
T195574,0,54,28929,Widowed,Female,Electronic Check,63,175,5932,No
S88773,3,64,16499,Widowed,Male,Credit Card (automatic),71,217,6365,No
W817328,0,53,81087,Divorced,Female,Mailed Check,44,142,4254,No
K154214,1,51,22019,Separated,Female,Mailed Check,60,150,5157,No
S952354,1,55,36933,Divorced,Male,Electronic Check,52,92,4783,No
T474901,0,48,140110,Never Married,Male,Mailed Check,66,170,5646,No
R243729,0,26,43028,Widowed,Male,Credit Card (automatic),69,213,6407,No
G480012,5,72,17355,Separated,Female,Bank Transfer(automatic),55,152,4942,No
F180372,3,19,63080,Never Married,Female,Electronic Check,54,192,4942,No
X130405,0,18,26960,Divorced,Male,Bank Transfer(automatic),66,135,5689,No
T470172,0,38,12724,Married,Male,Electronic Check,42,125,3650,No
S907944,2,24,67650,Married,Female,Credit Card (automatic),52,115,4463,No
W375700,3,30,53902,Separated,Male,Credit Card (automatic),65,137,5749,No
N516432,1,20,21224,Divorced,Female,Mailed Check,71,255,6524,No
D561564,1,87,14635,Widowed,Female,Mailed Check,54,240,4868,No
H802305,1,38,63670,Never Married,Female,Mailed Check,64,160,5582,No
G752725,1,42,67041,Never Married,Male,Mailed Check,58,160,5162,No
Z742463,0,51,44847,Divorced,Male,Electronic Check,44,162,4022,No
F571515,0,89,93475,Divorced,Female,Mailed Check,55,140,4623,No
P143248,3,58,67637,Widowed,Male,Bank Transfer(automatic),54,235,5606,No
N466112,3,60,41190,Divorced,Female,Bank Transfer(automatic),59,163,5172,No
U616070,0,61,73701,Never Married,Male,Credit Card (automatic),72,190,6490,No
D138886,1,48,52772,Separated,Female,Bank Transfer(automatic),42,243,4550,Yes
X449851,1,86,57802,Widowed,Male,Credit Card (automatic),58,233,5301,No
Z818750,3,82,23942,Married,Female,Bank Transfer(automatic),67,102,5548,No
T788611,2,42,23102,Never Married,Male,Credit Card (automatic),64,255,5985,No
F185505,0,53,15397,Married,Female,Electronic Check,56,120,4849,No
F780524,2,35,63016,Widowed,Female,Electronic Check,57,200,5390,No
Z53820,0,53,15126,Widowed,Male,Bank Transfer(automatic),70,223,6858,No
P478450,2,73,37027,Married,Male,Bank Transfer(automatic),57,150,5012,No
T81402,1,49,10318,Separated,Female,Credit Card (automatic),61,185,5742,No
K958078,5,70,117890,Divorced,Female,Electronic Check,70,148,6056,No
K534632,1,55,41526,Never Married,Female,Electronic Check,66,137,5591,No
Z995043,6,85,63888,Widowed,Female,Electronic Check,60,182,5756,No
J259851,1,30,76930,Separated,Female,Bank Transfer(automatic),69,175,6539,No
E994144,3,83,21300,Divorced,Male,Electronic Check,53,160,4609,No
F363929,2,69,49613,Separated,Male,Electronic Check,63,162,5946,No
D533301,4,32,68056,Separated,Male,Bank Transfer(automatic),53,180,4894,No
N404807,0,31,117419,Divorced,Female,Electronic Check,60,128,5177,No
R29520,3,48,2354,Never Married,Female,Electronic Check,59,210,5494,No
P01863,1,32,57567,Widowed,Female,Mailed Check,70,275,6485,No
I301776,1,81,28878,Separated,Male,Electronic Check,71,258,7015,Yes
Y908340,4,27,60053,Separated,Male,Mailed Check,61,268,5943,No
B94067,2,62,51231,Separated,Female,Electronic Check,61,120,5306,No
O995027,1,69,10156,Separated,Female,Bank Transfer(automatic),65,145,5393,No
R468320,0,34,41082,Separated,Female,Electronic Check,68,245,6647,Yes
F288388,8,87,30081,Never Married,Male,Mailed Check,46,115,4166,No
X181596,2,24,30174,Divorced,Male,Electronic Check,69,147,6083,No
P822042,9,21,18978,Widowed,Male,Mailed Check,52,182,4980,No
S129672,1,67,81717,Widowed,Male,Mailed Check,61,220,5559,Yes
B507395,3,29,12717,Married,Male,Credit Card (automatic),52,160,5127,No
J988002,2,18,12270,Widowed,Female,Electronic Check,56,255,5456,Yes
D223410,2,46,25861,Separated,Male,Mailed Check,70,125,5951,No
A301811,3,59,84770,Divorced,Female,Bank Transfer(automatic),71,172,6194,No
K720086,0,88,55090,Divorced,Male,Mailed Check,62,137,5141,No
J480465,4,89,47598,Divorced,Female,Electronic Check,59,258,5599,Yes
M385259,1,68,29048,Separated,Male,Electronic Check,53,160,4567,No
W757111,0,36,34091,Widowed,Female,Electronic Check,56,182,4906,No
G320395,0,18,54102,Widowed,Male,Electronic Check,71,105,6343,No
L683375,2,30,49645,Never Married,Female,Electronic Check,58,115,5031,No
M686165,0,23,24589,Widowed,Female,Mailed Check,70,152,6061,No
L599723,0,55,137687,Married,Male,Electronic Check,54,275,5171,Yes
L844920,2,29,57982,Separated,Male,Bank Transfer(automatic),50,200,4928,No
Y247087,1,83,14546,Married,Male,Credit Card (automatic),44,115,3714,No
Q348067,0,44,49321,Married,Male,Bank Transfer(automatic),56,130,5308,No
E390384,0,77,15844,Separated,Male,Electronic Check,63,147,5317,No
Z888971,3,31,48782,Married,Female,Credit Card (automatic),65,275,6212,No
I702999,1,52,36472,Married,Male,Electronic Check,61,220,5673,No
U369695,1,36,15551,Widowed,Male,Electronic Check,57,172,5061,No
Q248113,1,63,34580,Married,Female,Mailed Check,66,233,6298,No
Y934084,3,30,17259,Widowed,Male,Credit Card (automatic),46,117,4263,No
C618119,3,66,23006,Widowed,Male,Credit Card (automatic),64,162,6056,No
U736444,0,24,43301,Married,Male,Electronic Check,65,130,6185,No
M275292,1,76,59188,Never Married,Female,Mailed Check,65,128,5507,No
V599639,5,69,46924,Divorced,Female,Credit Card (automatic),70,180,6077,No
R269337,3,59,11981,Never Married,Female,Electronic Check,52,152,4689,No
Q925183,1,83,94513,Widowed,Female,Bank Transfer(automatic),51,160,4705,No
B894308,1,82,40248,Never Married,Female,Electronic Check,70,147,5754,No
J219576,2,37,19268,Married,Female,Electronic Check,59,190,5919,No
K284366,3,64,38489,Widowed,Male,Credit Card (automatic),59,180,5167,No
V384695,4,28,12786,Never Married,Female,Credit Card (automatic),65,140,5790,No
S697564,4,23,140031,Never Married,Male,Bank Transfer(automatic),61,195,5709,No
V601914,3,43,86197,Divorced,Female,Credit Card (automatic),61,190,6015,No
J280246,4,29,38671,Married,Female,Electronic Check,67,185,6058,No
W477705,4,58,19598,Never Married,Male,Electronic Check,44,118,3993,No
K874544,0,46,10040,Widowed,Female,Mailed Check,54,205,4904,No
F132006,0,89,28248,Married,Male,Credit Card (automatic),71,125,5935,No
W575617,1,76,78242,Married,Male,Bank Transfer(automatic),37,162,3783,No
L388163,5,82,33145,Widowed,Male,Bank Transfer(automatic),54,220,5084,No
N21173,4,74,13596,Married,Female,Bank Transfer(automatic),49,185,4778,No
J422302,0,83,33855,Never Married,Male,Bank Transfer(automatic),72,187,6269,No
S749342,0,38,9800,Divorced,Female,Mailed Check,72,137,6396,No
Z974546,1,69,50818,Widowed,Female,Credit Card (automatic),65,130,5624,No
Z929463,1,76,27918,Divorced,Female,Mailed Check,69,157,5781,No
H875358,1,71,31172,Divorced,Female,Credit Card (automatic),70,243,6291,No
L469539,3,32,19761,Married,Female,Bank Transfer(automatic),62,278,6022,No
K516166,4,66,107208,Married,Male,Credit Card (automatic),60,188,5542,No
C615849,1,82,16777,Never Married,Male,Electronic Check,71,188,6236,No
D73867,0,43,25114,Widowed,Female,Bank Transfer(automatic),67,127,6110,No
H251041,4,45,17231,Divorced,Male,Electronic Check,58,192,5315,No
J541237,0,74,68152,Married,Female,Mailed Check,53,188,4782,No
K632391,6,41,38482,Divorced,Male,Bank Transfer(automatic),69,117,6438,No
P36822,0,21,41557,Married,Male,Mailed Check,69,167,5992,No
Y259434,1,68,92084,Married,Female,Credit Card (automatic),62,170,5336,No
A764645,7,27,20750,Divorced,Male,Electronic Check,46,220,4583,No
K795552,0,60,84440,Separated,Female,Electronic Check,57,155,5453,No
T638317,1,53,16317,Never Married,Female,Credit Card (automatic),69,255,6693,Yes
L695141,1,55,6529,Married,Male,Bank Transfer(automatic),57,160,5021,No
X696049,1,51,59570,Married,Female,Bank Transfer(automatic),64,275,5990,No
U99057,2,61,26365,Married,Female,Electronic Check,63,165,5919,No
R941342,2,53,36127,Widowed,Female,Mailed Check,68,115,5754,No
Z232087,0,51,95510,Married,Female,Electronic Check,64,117,5886,No
S342275,4,37,67069,Never Married,Female,Bank Transfer(automatic),63,127,5464,No
Z962291,1,63,77486,Widowed,Male,Credit Card (automatic),65,127,5663,No
C383896,0,44,32496,Widowed,Female,Mailed Check,70,145,6565,No
H687284,6,63,79244,Separated,Male,Mailed Check,44,147,4043,No
X605163,1,54,9385,Married,Male,Electronic Check,49,210,5028,Yes
U724245,0,76,45316,Never Married,Male,Electronic Check,68,185,6419,No
C637798,3,64,41098,Never Married,Male,Bank Transfer(automatic),70,233,6405,No
Q531994,0,70,12458,Never Married,Male,Credit Card (automatic),59,203,5882,No
K901994,2,41,37876,Divorced,Female,Credit Card (automatic),69,115,5932,No
E813683,0,58,4660,Separated,Male,Electronic Check,43,175,3866,No
L219105,3,55,11629,Separated,Female,Mailed Check,57,150,5429,No
H908247,0,31,9194,Married,Female,Electronic Check,52,112,4350,No
J588514,10,44,17439,Never Married,Female,Electronic Check,65,147,5848,No
V483573,1,78,160216,Married,Female,Bank Transfer(automatic),62,162,5252,No
P359684,9,86,25972,Separated,Male,Credit Card (automatic),68,195,6215,No
S217877,2,50,7978,Married,Male,Mailed Check,49,160,4427,No
G280276,2,88,11117,Married,Male,Credit Card (automatic),66,185,5831,No
H765008,4,53,11739,Separated,Female,Electronic Check,68,188,6570,No
A79548,0,67,27422,Divorced,Male,Electronic Check,38,147,3295,No
Y50015,1,67,31959,Never Married,Male,Credit Card (automatic),63,180,5449,No
E444344,10,26,11659,Divorced,Female,Bank Transfer(automatic),57,105,5434,No
N392260,2,80,67035,Widowed,Female,Credit Card (automatic),70,278,6430,No
A767144,3,58,16271,Widowed,Female,Electronic Check,69,112,5696,No
N761090,3,29,95064,Married,Male,Bank Transfer(automatic),70,258,7096,Yes
J636797,1,19,16283,Never Married,Female,Credit Card (automatic),61,185,5986,No
F236627,1,34,48599,Married,Male,Electronic Check,46,150,4275,No
Z18210,0,81,81289,Divorced,Female,Electronic Check,71,147,5909,No
B959713,5,65,119018,Widowed,Female,Mailed Check,58,140,5468,No
X503544,1,73,15679,Married,Male,Credit Card (automatic),47,200,4747,Yes
J32230,4,75,39404,Separated,Male,Bank Transfer(automatic),68,207,6052,No
V163590,2,67,9725,Married,Male,Credit Card (automatic),63,142,5910,Yes
K918324,1,29,36088,Divorced,Male,Credit Card (automatic),63,95,5476,No
O342390,1,56,53715,Separated,Female,Mailed Check,69,215,5957,No
R194134,3,73,60462,Married,Female,Electronic Check,46,138,3929,No
S580963,2,46,6047,Never Married,Male,Mailed Check,65,205,5879,No
A822901,0,38,21940,Separated,Female,Credit Card (automatic),66,243,6105,No
C09877,2,77,18143,Never Married,Male,Bank Transfer(automatic),69,180,5972,No
S95379,0,23,34414,Divorced,Male,Electronic Check,56,115,5244,No
S459186,1,79,82451,Separated,Female,Mailed Check,60,180,5085,No
F466108,1,68,14476,Never Married,Male,Credit Card (automatic),41,115,3603,No
S542395,3,41,46185,Widowed,Female,Credit Card (automatic),62,147,5333,No
M474053,3,43,48836,Divorced,Male,Electronic Check,63,253,5865,No
F873880,3,66,19201,Married,Female,Electronic Check,57,150,5347,No
P294249,0,28,96575,Married,Male,Electronic Check,66,178,6068,No
B651452,8,23,62886,Separated,Male,Mailed Check,61,223,5903,No
Y304175,1,32,14842,Divorced,Female,Electronic Check,62,213,5816,No
P172027,3,46,34315,Widowed,Female,Mailed Check,64,185,6172,No
I229526,8,87,80448,Never Married,Male,Credit Card (automatic),65,170,5718,No
I50381,0,67,17872,Separated,Male,Electronic Check,60,213,5894,No
B961799,1,24,21410,Separated,Female,Mailed Check,52,253,4963,No
L686238,0,33,42922,Married,Male,Mailed Check,66,253,6121,No
I137232,1,79,40910,Divorced,Female,Credit Card (automatic),72,117,6379,No
C632765,3,63,53755,Separated,Male,Credit Card (automatic),60,107,5616,No
O597847,4,73,71134,Separated,Male,Credit Card (automatic),72,125,6101,No
J108460,1,21,12829,Married,Male,Credit Card (automatic),58,147,5088,No
M68775,1,43,38819,Divorced,Female,Mailed Check,62,150,5381,No
Q901861,1,44,22428,Separated,Male,Credit Card (automatic),68,223,6625,No
Y380824,0,48,15189,Never Married,Male,Electronic Check,65,160,5687,No
S144940,4,42,142119,Widowed,Male,Credit Card (automatic),65,150,5695,No
V837342,2,31,32307,Widowed,Male,Mailed Check,61,180,5329,No
M639958,1,21,20838,Widowed,Male,Electronic Check,50,130,4604,No
Y778987,1,56,71508,Widowed,Female,Mailed Check,63,172,5451,No
S421624,2,68,31936,Widowed,Male,Mailed Check,63,160,5487,No
T675703,3,20,43073,Never Married,Male,Mailed Check,61,120,5610,No
X555613,0,19,27756,Divorced,Female,Electronic Check,70,125,5838,No
G213314,0,27,73006,Married,Male,Mailed Check,58,185,5317,No
A31278,1,53,12458,Widowed,Female,Mailed Check,65,190,5937,No
F721899,1,58,24496,Separated,Male,Electronic Check,65,230,5891,No
S121250,2,58,62969,Never Married,Female,Electronic Check,58,190,5335,No
C843272,7,21,79612,Married,Male,Mailed Check,71,185,6955,No
N471252,0,87,65917,Widowed,Male,Electronic Check,61,117,5455,No
R938984,2,33,33253,Married,Male,Bank Transfer(automatic),62,177,6123,No
Z272227,1,27,66840,Separated,Male,Electronic Check,62,187,6184,No
R282758,1,18,69035,Never Married,Male,Bank Transfer(automatic),63,137,5594,No
K966365,1,30,36496,Divorced,Female,Credit Card (automatic),67,112,5610,No
W295340,1,80,36649,Never Married,Female,Electronic Check,67,215,5815,No
L10778,3,49,46877,Divorced,Female,Electronic Check,53,142,5152,No
M645601,4,76,28372,Divorced,Male,Electronic Check,56,180,4937,No
T913744,7,47,51223,Widowed,Male,Electronic Check,65,233,6520,No
M782473,6,31,48175,Separated,Male,Credit Card (automatic),50,172,4859,No
H220560,1,62,47939,Never Married,Male,Electronic Check,71,205,6198,No
C451458,4,59,42809,Separated,Female,Electronic Check,67,245,6587,No
H671131,1,62,13892,Separated,Female,Mailed Check,42,157,3515,No
V210365,4,35,25649,Married,Female,Mailed Check,60,135,5203,No
F97446,2,89,11989,Divorced,Female,Electronic Check,55,142,5116,No
Q346035,3,28,7216,Married,Female,Credit Card (automatic),52,140,5083,No
O472020,1,25,23874,Separated,Female,Bank Transfer(automatic),56,185,5168,No
O285068,6,23,58671,Married,Male,Electronic Check,68,117,6504,No
A166320,3,19,86234,Never Married,Female,Bank Transfer(automatic),68,207,6174,No
L817058,2,31,16227,Married,Male,Credit Card (automatic),66,243,6182,No
N251690,0,33,94339,Married,Male,Electronic Check,56,150,4975,No
O463456,1,62,17060,Separated,Female,Bank Transfer(automatic),55,207,5053,No
K568524,8,55,51060,Never Married,Male,Electronic Check,52,137,4761,No
Y472740,8,29,20516,Widowed,Male,Credit Card (automatic),68,160,6595,No
Q690485,3,87,62916,Widowed,Female,Mailed Check,72,145,6629,No
Q980177,0,62,52994,Married,Female,Mailed Check,48,192,4163,No
G581987,0,28,27202,Widowed,Female,Electronic Check,57,137,4930,No
D404489,5,75,9876,Married,Male,Credit Card (automatic),62,208,5684,No
U456991,0,60,21294,Never Married,Male,Mailed Check,46,165,4150,No
J466016,1,60,25332,Married,Female,Mailed Check,70,245,6355,No
O362996,0,32,26896,Never Married,Female,Mailed Check,59,157,4930,No
S377705,0,43,22246,Divorced,Male,Mailed Check,60,172,5281,No
M662759,2,46,42275,Separated,Male,Mailed Check,59,180,5240,No
F520630,10,83,38831,Never Married,Female,Electronic Check,38,210,3803,No
C612366,0,38,22649,Widowed,Male,Electronic Check,65,187,6313,No
V251779,0,20,97729,Married,Female,Mailed Check,60,150,5554,No
Z129927,4,33,10260,Divorced,Male,Bank Transfer(automatic),64,268,6162,No
V378021,1,89,4492,Married,Male,Bank Transfer(automatic),58,233,5254,No
O599935,0,76,43742,Never Married,Male,Electronic Check,50,180,4319,No
E970987,3,33,3967,Widowed,Female,Bank Transfer(automatic),62,233,5888,No
Y470985,7,34,61023,Married,Female,Bank Transfer(automatic),54,233,5333,No
M255421,1,67,27822,Never Married,Female,Bank Transfer(automatic),45,172,4091,No
G28056,1,18,21052,Married,Male,Electronic Check,66,137,5696,No
I124834,3,32,19380,Separated,Female,Electronic Check,68,253,6260,No
V710840,2,64,14645,Separated,Male,Electronic Check,67,235,6544,No
D793723,0,74,21808,Married,Male,Bank Transfer(automatic),56,140,5221,No
P494811,0,48,63248,Married,Male,Electronic Check,59,162,5655,No
O907259,3,31,14830,Separated,Male,Credit Card (automatic),58,120,5260,No
C960158,2,54,92291,Married,Male,Mailed Check,70,165,6656,No
U391073,0,69,30273,Never Married,Male,Bank Transfer(automatic),60,253,5474,No
I941154,2,58,49824,Married,Female,Credit Card (automatic),68,175,6062,No
C432978,4,64,33986,Never Married,Male,Credit Card (automatic),64,265,5999,No
J155263,3,18,72398,Widowed,Female,Mailed Check,67,115,6174,No
S418516,1,89,7014,Separated,Male,Electronic Check,60,278,5552,Yes
H825420,3,19,16897,Widowed,Male,Mailed Check,64,152,6310,No
A551693,1,40,56159,Divorced,Male,Credit Card (automatic),69,182,6533,No
G278278,1,47,50396,Divorced,Male,Bank Transfer(automatic),70,92,6281,No
P861065,0,34,45022,Separated,Female,Mailed Check,58,127,5382,No
T679908,4,34,48804,Married,Male,Electronic Check,72,162,6839,No
Q831079,0,30,81148,Never Married,Male,Credit Card (automatic),46,137,4170,No
K544594,4,78,4115,Separated,Female,Mailed Check,62,170,5334,No
V535088,0,54,59248,Married,Female,Electronic Check,59,155,5714,No
I636534,3,42,83544,Divorced,Male,Credit Card (automatic),70,130,6589,No
